target_user_id,gstat_user_len_mean,gstat_user_sr_max_share,gstat_question_ratio,gstat_caps_ratio,gstat_readability_fk,gstat_link_ratio,gstat_negation_ratio,gstat_subjectivity_ratio,gstat_emoticon_ratio,gstat_contraction_ratio,gstat_avg_word_len,gstat_long_word_ratio,gstat_stopword_ratio,gstat_rep_bigram_ratio,gstat_hour_entropy,gstat_nocturnal_ratio,gstat_circadian_mean,gstat_reply_delay_std
2264,0.228201,0.78971,-0.629794,0.568918,-0.671211,-0.768325,0.145431,0.347535,-0.284431,1.60856,-0.367315,-0.338096,0.576298,0.313733,-0.86937,1.61666,-1.66298,0.0283234
2265,-1.15286,-0.308091,-1.40241,1.19461,-1.37356,-0.911065,0.348659,1.36027,0.44876,0.535705,-0.550041,-1.19673,-1.39478,-1.44319,-0.770443,1.0169,0.944463,2.2641
2266,-1.03582,-0.449774,0.921765,0.999354,-1.66152,0.302194,0.688912,0.697734,-0.0377336,1.02265,-1.39866,-1.55746,-1.5651,-0.915714,-0.358515,1.65078,1.16736,-0.997191
2267,-0.463392,0.699564,-0.518965,-0.224791,-0.676656,-0.696955,0.875537,0.48345,-0.286156,1.83807,0.616134,0.614882,-0.462254,-0.442823,-1.3675,-1.45397,0.42087,0.0366107
2268,0.353843,2.99824,-0.29733,0.00821187,-0.639527,-0.625585,-0.0691449,0.841221,1.83406,1.17774,0.117733,0.368352,0.154771,0.658991,0.335999,0.866059,-1.7262,1.07523
2269,2.06635,0.857315,-2.07055,-0.0891291,4.06821,4.01335,-3.95022,-1.34175,-0.365513,-2.72163,5.49124,6.1525,-2.52699,11.6728,0.923858,0.0472235,0.962089,-0.970299
2270,2.66498,0.181234,-1.4056,-0.530927,1.70875,0.873153,0.511955,-0.763636,-0.175746,-1.50077,0.159245,0.21124,1.0056,2.60927,-1.67732,-0.737493,0.747468,-0.416755
2271,0.18514,1.05055,-0.06613,-0.0711083,-0.0862218,-0.767651,1.35786,0.735215,-0.101564,0.170162,0.809116,0.589492,0.38736,0.215974,-0.179116,0.674085,-1.66565,0.16323
2272,-0.85509,-0.760965,1.15881,0.886018,-0.200759,-0.767651,-0.634063,-0.889708,-0.0567103,0.0500759,2.17018,1.94611,-1.1846,-1.52355,0.616665,0.571242,-0.799175,0.831438
2273,-0.736649,-0.472311,0.478473,0.418962,0.147941,-0.411491,-0.77172,-0.236634,-0.336185,0.947753,0.855785,1.30904,-0.36612,-1.48832,0.734723,-0.157482,0.715747,-0.242101
2274,-0.0690007,0.969998,-0.408136,-0.745874,-0.586002,-0.696955,-0.452062,0.732564,-0.149869,-1.54793,-0.850096,-1.1915,0.516802,-0.0799617,-0.22118,1.07076,-1.63736,-0.546284
2275,-0.537763,0.181234,2.58418,-0.238832,-0.443416,-0.696955,0.713291,-0.272601,0.143408,0.691732,0.686431,0.799177,0.242074,-1.18888,1.14209,0.763703,-1.59989,1.62019
2276,0.266094,-0.602461,-1.17968,0.52307,0.919241,-0.265678,-0.415703,-0.520958,-0.248202,0.744559,1.12441,1.23393,0.691962,-0.259261,0.843507,0.262705,1.05231,0.0133508
2277,-0.85722,-0.584993,1.8084,-0.239266,0.120145,-0.696955,0.642677,-0.890844,-0.418993,-0.214435,1.73648,1.62234,0.0263913,-1.21091,0.248826,-0.873961,-0.142878,0.486514
2278,0.290177,-0.787817,-0.629794,-0.579706,0.463453,-0.554215,-0.633852,0.0810053,0.169285,-0.392537,0.794837,0.788525,0.307476,-0.145448,-0.444359,1.07076,-1.673,2.41654
2279,2.1821,3.06585,-1.84784,-0.866844,1.19991,1.38365,-1.69433,-0.561089,-0.155044,-1.08117,0.118008,-0.236231,1.51831,3.00147,0.22163,-0.902857,0.419058,-0.210065
2280,-0.936098,0.654491,0.0351567,0.25142,-1.24463,-0.911065,1.0279,-0.586076,-0.418993,-0.0677467,-0.754947,-0.840471,-0.466341,-1.10782,0.213357,0.797821,-1.20056,1.81137
2281,-1.01385,-0.134268,-0.851452,0.560233,-2.39593,-0.839695,-0.435879,1.92665,0.188262,0.590229,-1.32499,-1.26076,-1.65008,-0.623764,0.825919,0.627235,1.02465,0.104051
2282,0.611522,2.6563,-0.0564947,-0.888592,-0.377811,-0.911065,-0.341096,-0.284337,-0.381039,0.97294,-0.414913,0.10655,0.533757,0.729219,-1.0137,-1.99986,0.333363,0.50188
2283,-0.410975,-0.78361,-0.84561,0.376118,-1.17445,0.0211653,0.431463,-0.369899,-0.0222072,1.1851,-0.417186,-0.499866,1.1089,-0.223501,1.52166,0.228428,-1.54236,0.422121
2284,-0.365403,0.00892568,0.602032,-0.171236,-0.312708,0.0211653,0.697319,-0.785216,-0.355162,-2.0695,-0.379053,-0.480661,0.405982,-0.0262659,-0.6271,-1.79417,0.0738149,-1.07831
2285,-0.452124,-0.562457,-0.962281,-0.361358,0.139627,-0.340121,0.460886,0.723857,-0.215425,1.48602,0.10217,0.057298,0.20892,-0.578114,-0.0213461,-0.532781,0.496152,2.50129
2286,2.72076,-0.529083,1.39811,0.327881,1.34147,-0.694902,1.44382,-0.60917,-0.400016,-0.13312,0.749597,0.918682,0.841841,1.65792,0.909476,0.204691,-1.46291,-0.451775
2287,-0.683124,-0.449774,0.70013,-0.680449,0.406733,-0.197381,1.25887,-0.495214,-0.418993,-0.292638,0.378668,0.47392,-0.294511,-0.805481,-0.376427,1.07076,1.05213,-0.991486
2288,-1.12005,2.43484,-0.962281,-0.359187,-1.77513,3.44241,0.377661,-0.678074,-0.418993,2.06108,-1.17027,-0.867693,-1.78391,-0.849766,1.49185,0.422523,-1.45578,-1.06682
2289,-1.0988,-1.05534,1.27017,1.83761,-1.78631,-0.193964,-0.934175,-0.467198,2.17909,0.504574,0.408562,0.444484,-1.8261,-1.25069,-0.381932,-1.1771,0.431892,0.103267
2290,-0.534101,-0.83289,-0.518965,0.533564,-0.241508,-0.554215,2.15123,0.329741,0.0640505,-0.87958,1.58346,1.75502,-1.36052,0.243652,-1.02077,2.02607,-1.67938,-0.279423
2291,-0.644779,-0.172228,-0.177471,0.236764,-0.369985,-0.193964,-0.468034,-0.533452,-0.343086,-0.067275,1.02862,0.871567,0.0526322,-1.32197,-1.75024,1.94249,-1.24664,-1.09363
2292,-0.856938,2.59259,-1.4056,-0.0746908,-0.404613,0.587673,0.416541,2.66377,-0.418993,1.16859,0.183111,-0.0864124,-2.1304,-0.967029,0.618042,1.03665,1.15038,-1.09917
2293,-0.783131,0.0685561,0.256815,0.690251,-0.862697,-0.625585,1.50497,1.01197,-0.418993,0.414392,-0.951876,-1.24335,-0.215838,-0.389348,-0.0971652,-0.362194,0.891764,-0.711937
2294,1.83366,1.12775,-1.29477,-0.0290599,1.73953,-0.126011,-0.220462,-1.05591,-0.256828,-0.578845,2.35974,2.30283,1.47461,0.569609,0.691189,-0.839842,0.305613,-0.561449
2295,0.243413,-0.224414,-0.629794,-0.546234,0.0303386,0.016729,-0.0815448,-0.412302,0.460836,0.873607,0.0780475,0.0716157,0.154822,0.449614,1.09565,0.558998,0.846995,-0.462987
2296,-1.1871,-0.652598,0.921765,-0.988358,-0.560425,-0.839695,-0.189358,-0.215812,-0.265454,1.50658,-0.163525,-0.454622,-1.18187,-1.45326,0.168612,0.320174,0.74646,-0.915787
2297,-0.111539,1.80383,0.145986,0.535699,-1.25139,-0.696955,-0.143543,0.960856,-0.418993,0.116015,-0.972787,-1.33204,0.271142,-0.094133,-1.09743,2.09431,-1.70933,-0.752635
2298,0.423143,0.519277,-0.962281,-1.1343,-0.0815237,-0.911065,1.47513,0.178682,-0.377589,1.82081,-0.283268,-0.612268,0.473604,1.99928,-1.24953,0.115461,0.618704,-0.262371
2299,0.886553,3.06585,-1.73806,-0.775619,-0.56464,2.44326,0.446805,2.46576,-0.418993,1.54224,-0.737322,-0.546713,0.219366,2.12169,0.161905,-1.3175,0.454039,-1.11084
2300,-0.196614,-0.494847,-0.740623,-0.847593,0.0949401,-0.911065,0.490519,1.24215,0.267619,0.698807,0.0439775,0.157521,0.429397,-0.0595906,1.66792,-0.0551255,-1.09561,-0.164465
2301,0.775915,1.31389,-0.39217,-0.111709,1.62041,-0.550798,0.432724,0.174518,-0.105015,0.317134,0.273055,0.327805,0.87323,0.944685,1.00169,0.273588,1.14643,-0.991636
2302,0.132702,0.699564,0.478473,-1.07264,0.820022,-0.768325,2.19137,-0.800739,-0.418993,-0.894013,0.406716,0.419399,0.640944,0.737615,1.3208,0.388404,-1.41985,0.59176
2303,-0.414375,-0.382165,0.367644,-0.804712,1.15099,-0.696955,0.358957,-0.231713,-0.356887,-0.147742,1.81571,1.83863,-0.145994,-0.407302,0.566161,-0.0210139,-0.944686,-0.200522
2304,1.79488,2.34125,-0.288835,-0.897096,0.856796,-0.480807,1.83178,-0.717069,0.188262,-0.586109,0.205969,0.200474,-0.186769,3.055,0.175589,0.434115,-1.66516,1.14228
2305,-1.20485,-0.494847,0.145986,1.68722,-1.59662,-0.268751,1.28409,1.12024,-0.418993,0.637962,-0.908115,-1.16676,-2.5876,-1.31552,0.0879003,-0.259838,-0.986134,0.109255
2306,-0.0351957,2.97571,-1.07311,-0.116739,-1.16541,1.65821,-0.771299,1.4606,-0.418993,1.15038,-0.0440019,0.19803,-0.593107,0.00729849,-0.494925,0.354285,0.733424,-1.09971
2307,1.22169,0.95997,0.824737,-0.33212,0.661154,-0.552522,-0.0985678,-0.320304,-0.418993,-0.440553,0.336441,0.437764,1.50035,1.19613,0.316182,0.571242,0.996484,-1.15038
2308,-0.0774519,-0.134268,0.0351567,1.11182,-0.613136,-0.48286,0.222771,0.485722,-0.155044,0.560703,-0.354777,-0.41438,-0.541987,0.0230011,1.20021,0.934296,-1.15728,-0.618919
2309,-0.0509282,0.73353,-0.177471,1.22183,0.751033,-0.122249,0.400359,-0.722748,-0.418993,-0.122271,2.27276,2.26392,0.609604,0.0544068,-0.032099,0.502675,0.907874,-0.731267
2310,1.82042,-0.517384,0.0351567,0.676391,1.06449,0.373564,0.500817,-0.677696,-0.418993,0.516083,1.53547,1.39086,1.20054,0.855321,-0.26942,0.251936,0.896037,0.563911
2311,1.84859,0.969998,-1.5164,-0.759226,0.466104,0.373564,-0.832036,-0.48802,-0.0549851,0.668054,-0.0302725,0.0604288,1.13857,0.9054,-0.440397,-0.157482,0.764064,-0.176968
2312,-1.14851,2.9081,-1.84889,2.35576,-1.37356,-0.696955,-0.205751,0.528124,-0.296507,-1.45464,1.02705,0.246557,-3.10279,-0.558721,0.378755,0.627235,-1.59896,0.390398
2313,-0.589315,-0.584993,0.810959,-0.71175,0.0138151,0.159469,1.7536,-0.023865,0.331449,0.128467,0.220948,-0.0462084,-0.809548,-0.196634,-0.0168647,-1.82926,-0.0990509,-0.184609
2314,-0.988976,1.27699,2.82915,-0.249868,-1.76396,-0.337378,-2.52469,0.0488249,0.486713,-2.48627,0.361318,-2.7688,-0.221993,-0.309801,0.328854,0.571242,-0.980593,-0.283099
2315,-0.0444179,-0.625102,0.379304,0.230287,-0.183532,-0.122249,0.41444,-0.845413,-0.418993,-0.300656,0.315508,0.342428,0.334171,0.0456788,1.41334,0.0913014,0.972848,-0.681696
2316,-0.387331,-0.382165,0.367644,0.148651,-0.200137,-0.0546409,-1.21453,-0.472498,-0.293056,-0.420177,0.593127,0.610682,1.47577,-0.738131,-0.615648,0.866059,0.956168,-1.05389
2317,-0.452969,-0.584993,-0.629794,-0.131974,0.344505,-0.911065,0.10487,0.238122,-0.349987,-0.0893491,-0.250759,-0.260552,-0.231986,-0.50401,-0.613394,-0.259838,0.357215,-0.622278
2318,2.24635,1.05055,6.28124,0.21024,0.423994,0.953395,0.550835,-0.535723,-0.396566,-0.798454,0.559362,0.367436,0.982988,1.8622,-1.8616,-1.45136,0.549977,-0.123922
2319,0.790772,-0.968105,-2.07055,0.22551,-0.330732,14.0763,-3.5755,-0.956719,-0.184372,-2.03998,-0.517178,0.833463,-4.04596,8.01196,0.579018,0.456641,0.87449,1.70695
2320,-1.28316,2.6602,0.0351567,0.475666,-1.37356,-0.911065,1.33369,0.0594254,-0.418993,0.182048,-0.400606,-0.154526,-2.12681,-2.01603,-1.3524,1.54842,1.01806,-0.884628
2321,-0.419727,-0.53992,0.70013,1.45269,-0.287844,-0.554215,-1.28242,-0.452811,-0.0912134,0.0372464,-0.0900416,0.0353829,0.680003,-0.39684,-3.0612,-1.82926,0.498432,0.388943
2322,0.0617118,1.2179,-0.186501,-0.223489,-0.150859,-0.768325,-0.0193365,1.4871,2.13079,1.23698,-0.568653,-0.743952,-0.849213,0.370676,-0.12777,-0.498662,0.456798,-0.29438
2323,-0.274929,-0.0666629,-0.740623,0.372644,-0.247139,-0.340121,-0.0754498,-0.181738,0.184811,-0.654878,-0.730677,-0.443893,-0.286083,-0.279263,1.28497,0.558998,-1.55775,0.519193
2324,0.916274,1.0279,-0.177471,0.308413,0.759596,0.164579,0.370726,-0.279037,-0.324109,0.119883,1.46326,1.51067,0.106982,1.0416,0.898494,1.11974,-1.45742,2.51497
2325,-0.317467,0.767174,-0.629794,-0.471075,-0.557069,-0.197381,0.0966735,-0.731835,-0.355162,-0.220095,-0.884591,-1.02683,0.663652,0.0816975,0.397078,0.900178,1.02851,1.87977
2326,-0.213799,-0.0891996,0.145986,-0.323797,-0.738894,-0.696955,-0.302216,0.240014,-0.127442,-0.105008,-0.637865,-0.580579,-0.492633,-0.0594245,0.676025,0.456641,-1.71628,1.22427
2327,-1.0423,0.0460197,-0.740623,1.05888,-1.70056,-0.625585,-0.770879,-0.462276,0.752387,0.252515,0.100985,0.20517,-1.86657,-1.57091,-0.313454,-0.0892442,0.67456,2.07409
2328,0.0445277,-0.742744,-0.186501,-0.0314482,0.565516,-0.268751,0.176535,-0.308946,-0.136067,1.16727,1.10644,1.03345,0.936259,-0.130391,-0.0729872,-0.362194,0.705708,-0.137708
2329,2.57413,2.6809,-1.06834,-0.997296,1.75422,3.03298,1.31541,-0.782188,-0.303407,0.47269,1.78619,1.95653,0.816558,2.5514,-1.44276,-1.31423,0.553777,-0.964382
2330,2.10212,0.451667,1.47591,-0.780866,1.74174,-0.411491,1.69034,-1.08052,-0.375864,0.502405,2.57146,2.71239,1.0282,1.48476,-0.496239,-0.601018,0.79297,-1.06564
2331,0.579773,0.744637,-0.29733,0.0776895,1.08133,0.659043,0.160983,0.0333025,0.0795769,0.118939,-0.516213,-0.433967,0.589116,0.81028,0.609037,-0.90808,0.518132,0.678501
2332,-0.754115,0.0685561,1.36508,-0.396387,0.365941,-0.839695,-0.227187,-1.15434,-0.418993,-1.03429,1.14246,0.833158,0.750601,-0.510542,-0.663426,-1.11279,0.557535,-0.856005
2333,0.129322,-0.269487,0.145986,0.479068,0.407178,-0.268751,0.847375,-0.112077,-0.234401,0.530799,0.924108,0.932961,-0.213263,-0.0051013,-0.256596,-0.0892442,0.576541,-0.802508
2334,-1.11748,1.11848,0.0452342,-0.124592,0.195514,-0.480807,-1.04262,0.147638,0.574696,0.277325,0.900376,0.999471,-0.628987,-0.830078,-0.547476,-1.99986,-0.0494324,0.942321
2335,-0.564807,-0.765281,0.145986,1.30021,0.0335589,0.801783,-0.414863,-1.20545,-0.201623,-0.895523,0.117855,-0.0302875,0.652398,-0.488732,0.276041,0.934296,1.08729,-0.230437
2336,-1.21048,1.19536,0.0351567,-0.17518,-0.738361,0.016729,0.346977,0.0393601,-0.418993,0.61202,0.136127,-0.171478,-1.17824,-1.50042,-0.367982,0.797821,-1.687,-1.185
2337,-1.1609,1.78129,0.0351567,-0.716273,-1.71377,-0.911065,1.42679,1.65974,-0.418993,0.730409,-0.616088,-0.588825,-1.98829,-1.40927,-2.52229,3.3908,-1.45302,0.0511225
2338,-0.886792,-0.874187,-0.288835,0.864885,-1.39776,-0.409093,0.625233,0.687512,-0.115366,0.986524,-0.704575,-0.902781,-1.7498,-0.999948,-0.240203,-0.525759,0.433937,-0.534539
2339,0.162,2.61513,-0.518965,-0.775763,1.1124,-0.411491,0.430412,-0.863964,-0.418993,-0.0278437,0.00811728,0.131139,0.565348,-0.0830984,-0.0696187,-0.498662,-1.70698,-1.10435
2340,-0.880038,-0.923032,0.0351567,0.271684,-0.333014,-0.0546409,0.445544,-0.626964,0.855896,1.27217,0.507121,0.478731,-1.04567,-1.12007,0.851911,0.661354,1.11129,0.508446
2341,-0.282751,-1.01005,-0.51154,-0.400222,-0.429835,0.236294,-1.19436,0.409624,-0.358612,1.20415,-0.600092,-0.366808,0.702458,0.130762,0.627841,0.331272,0.667603,-0.946592
2342,-0.0171663,-0.382165,2.47335,-0.0503013,1.19386,0.730413,0.495142,-0.986249,-0.368963,-2.51853,0.742522,0.986337,1.00565,0.631017,1.07619,0.0813422,1.11828,-1.09228
2343,-1.19471,-0.584993,-0.518965,1.62827,-2.50189,-0.554215,1.60375,1.68132,2.72769,1.4297,-0.178861,-0.253756,-1.80137,-1.08601,0.285913,0.695465,-1.14129,1.88943
2344,-1.16963,1.62354,0.70013,4.58219,-0.800066,-0.768325,0.590136,1.68018,-0.282706,0.884455,1.78068,0.985115,-2.63968,-1.57713,-1.5743,-1.79515,0.0152295,-0.870043
2345,-0.62312,-0.134268,1.69757,1.41709,-0.272688,1.58684,-0.451851,-0.820047,-0.111915,0.0690369,0.0509675,0.190089,-0.943278,-0.520599,-0.0975194,-0.532781,-0.437574,-0.128235
2346,-1.00089,0.226307,0.0351567,-0.704296,-0.32018,-0.911065,0.382285,0.461113,-0.301682,0.536459,-0.146539,0.0627961,-0.617279,-1.12526,-0.628306,1.71901,1.15336,0.305683
2347,-0.276338,2.23202,0.810959,-0.492461,-0.812165,-0.911065,0.989655,-0.0511237,-0.358612,0.0503588,-0.985634,-1.05672,-0.112437,-0.1105,-3.78848,-1.99986,0.53799,1.84341
2348,-0.0250543,1.57847,-1.18394,0.926438,-0.581868,-0.197381,0.11748,0.00982975,0.390105,0.359301,0.167304,0.0643231,-0.344218,-0.12803,0.493448,-0.362194,0.477309,0.549996
2349,-0.417755,1.8489,-1.29477,2.20038,-0.265993,0.016729,-0.938799,2.20075,-0.418993,1.64893,-0.132739,0.206812,-0.0626786,-0.140872,-0.387009,2.2649,-1.60705,-1.0603
2350,-0.825105,2.97571,-0.29733,0.190048,-0.398067,1.01588,0.767724,0.841599,-0.32756,0.507499,-0.361896,-0.925728,-2.01186,-0.736156,0.918524,-0.123363,0.722376,-0.989479
2351,-0.432686,2.88556,-0.29733,1.58984,-0.253741,-0.197381,0.266065,-0.025758,-0.287881,1.07114,0.25064,0.71415,-0.0235187,-0.775035,0.785451,1.07076,1.03187,-0.580153
2352,-0.971875,0.158697,0.589301,0.300886,-1.15031,-0.768325,1.43583,0.405838,-0.418993,1.40678,-0.555812,-0.517123,-1.13388,-1.03325,-0.849317,0.115461,-1.27292,0.47782
2353,-0.79299,-0.517384,0.589301,0.0505499,0.436677,-0.625585,-1.40011,-0.270708,-0.33101,-1.26323,1.75644,1.95524,-0.206552,-1.33932,-0.405918,0.593116,1.10051,-0.810004
2354,-1.12456,1.36756,-0.177471,-1.01854,-1.02822,0.236294,1.56109,1.32203,-0.418993,0.980864,-0.505385,-0.0975225,-0.588414,-0.993896,-0.407312,-0.320072,0.774241,0.123354
2355,-0.931591,2.99824,-0.0756723,1.78253,-0.792913,2.8001,-0.480013,0.184361,-0.227501,0.304304,1.7458,1.94981,-1.93722,-1.25182,0.598241,-0.293957,0.652884,-0.211278
2356,3.01063,2.11934,0.256815,0.197683,1.32254,0.659043,-0.805345,-1.15851,-0.313758,-0.311787,1.93478,1.61933,0.872523,2.3721,-0.0274822,-1.1469,0.469903,-0.638138
2357,-0.134713,-0.670393,0.490668,0.891482,-1.64942,-0.83935,0.825098,0.753009,0.0295474,0.636641,-1.75188,-1.77665,-2.19484,0.66126,1.3318,-0.491483,0.196001,-0.871523
2358,-1.20119,1.91651,-0.629794,5.35929,-2.12619,-0.268751,0.145431,1.98684,-0.310308,1.09661,-1.33355,-1.65142,-3.34366,-1.26798,0.433895,0.422523,-1.33391,-0.823389
2359,-0.359723,0.586882,-0.962281,0.465425,0.0396086,-0.48286,-0.110337,-0.116999,0.0795769,-0.581392,0.302918,0.153894,0.0937607,-0.881762,1.0435,0.320174,0.926219,1.55899
2360,-0.16619,-0.292023,1.8084,-0.709506,0.24428,-0.696955,0.171491,-0.539131,-0.418993,0.610416,0.24778,0.00621271,0.927831,0.0365637,-0.547761,0.14958,0.796216,-0.599617
2361,-0.931309,-0.810354,-0.740623,-0.405144,-0.823786,-0.48286,0.98272,0.938519,1.7616,0.513631,-0.784477,-1.1201,-0.610063,-0.764646,-0.0106783,-0.566899,-1.4439,-0.856865
2362,-0.409304,-0.224414,-0.629794,-0.590381,0.565854,-0.625585,0.280146,-0.778402,-0.0929386,0.538723,-0.588251,-0.437326,0.521747,-0.117991,0.609674,0.866059,-1.59442,1.14618
2363,-0.694674,0.722101,-0.186501,0.309535,-0.788626,-0.0546409,-1.81476,-0.171895,-0.075687,0.691072,-0.88347,-0.963564,0.393719,-0.460223,-2.61572,-1.99986,-0.213067,-0.415099
2364,-0.67411,-0.53992,1.25425,0.202894,-0.906511,-0.625585,1.45517,-0.381257,0.0882027,1.2499,-1.0305,-0.930424,-1.23153,-0.981367,0.841434,-0.362194,0.610123,2.33784
2365,-0.136611,-0.675135,0.478473,-0.28363,0.637058,-0.411491,-0.0891105,0.536453,-0.312033,0.327322,0.782412,1.12218,-0.174204,-0.408483,0.317599,0.14958,0.77224,0.365364
2366,1.77761,1.18641,-0.622905,-0.410572,0.492839,-0.695936,-0.671052,-0.89728,-0.225775,-0.0676523,1.29825,1.40678,1.06686,0.765386,-0.350697,1.15402,-1.10822,-0.0259431
2367,-0.894969,1.01507,-0.186501,-0.0574661,-1.26163,-0.839695,-0.50166,0.329741,-0.318934,0.990203,0.16098,0.16951,-1.85098,-1.03298,-0.21908,1.24136,-1.51162,-0.604249
2368,0.127068,2.32216,-0.740623,-0.336028,-0.311869,-0.411491,0.317765,0.261973,-0.0894882,0.55825,-0.119508,-0.0840451,0.528408,0.413153,0.40652,0.900178,-1.68456,-0.507532
2369,-1.24175,0.609418,-1.18394,2.25661,-1.66636,3.29967,-0.561346,3.22674,0.0381732,0.84059,-0.59305,0.0361464,-2.66062,-1.22805,0.255162,0.251936,-1.2826,-0.272274
2370,1.51805,2.40918,-0.622905,-0.403407,1.11331,-0.911065,0.382495,-0.48272,0.0209216,-1.09494,0.0815974,0.176459,0.663652,1.71172,-0.0294511,0.811213,-1.63387,-0.48119
2371,5.06682,0.879852,-1.4056,-0.579055,2.36896,-0.0546409,0.293806,-0.772723,-0.244752,-0.443005,2.03182,1.78423,0.736017,2.63745,1.1077,-0.805724,-0.161888,-0.538947
2372,-0.794399,-0.494847,1.47591,0.386865,-0.255608,-0.768325,1.278,-0.0484736,-0.418993,1.19198,-0.0166653,0.018736,0.256557,-0.875433,0.811282,0.388404,0.824866,-0.800454
2373,-0.603119,1.73623,-1.4056,0.181834,-0.751725,1.08725,-1.05313,0.699248,0.969757,1.05209,-0.831873,-0.663506,0.0482918,-0.288415,0.959761,0.0813422,0.882016,-0.755249
2374,-0.183938,-0.0891996,0.70013,-0.936394,-0.336269,-0.839695,0.555038,0.477392,-0.187822,0.0954501,-0.630236,-0.490015,0.530679,0.708498,1.24647,-0.328075,-1.29008,-0.20636
2375,-0.753551,1.39818,-0.629794,-0.280193,-0.244719,-0.0546409,-1.02328,0.190797,0.00884555,0.392034,0.594581,0.862557,-0.279119,-0.611771,-0.528079,1.3096,-1.43306,-0.495066
2376,-0.78744,0.710885,-0.06613,-0.985644,-1.37356,-0.83935,0.924715,0.939655,-0.229226,0.0817718,-1.22853,-1.17688,-0.811011,-0.716025,0.305768,0.845489,-1.56257,-1.06244
2377,0.684005,3.04331,-0.408136,-0.581407,-0.56009,-0.625585,2.40279,-0.0810326,-0.418993,-1.30823,-0.124377,0.203337,0.0830119,1.54228,-0.972884,1.54842,-1.26111,-1.16383
2378,-1.02427,-0.224414,1.69757,0.690649,-1.29267,-0.48286,0.0189133,0.683726,1.03876,-0.146704,-0.660329,-1.20234,-1.50515,-1.48994,-2.66367,-1.72692,0.395328,-0.871784
2379,-0.536354,2.27709,-0.29733,-0.694779,-0.871722,-0.839695,0.498925,-0.254807,-0.344811,0.700599,-1.00322,-1.11606,0.587047,-0.47945,-0.281305,-0.805724,0.426041,-1.19412
2380,0.889667,-0.081651,-0.51154,-1.16401,1.22903,0.308009,0.806183,-0.265029,-0.418993,-0.59441,1.20592,1.10229,1.54304,1.34034,0.524056,-1.24567,0.491009,1.67724
2381,-0.877221,2.57006,-1.73806,2.15684,-0.970394,-0.268751,0.427049,1.48597,-0.153319,1.49442,1.0153,0.998516,-2.78365,-0.418042,0.354416,0.900178,1.11354,0.94075
2382,-1.19532,-0.602461,1.04744,1.22393,-1.66152,-0.911065,0.154678,0.565605,-0.11019,-0.191607,0.149792,-0.998919,-1.30566,-1.14417,-0.749066,-0.971417,-0.702285,-0.223899
2383,2.81133,-0.78361,0.602032,-0.356401,3.20702,0.881681,0.203436,-1.28269,-0.418993,-0.97165,3.25871,3.25497,1.76311,2.06025,0.528747,0.125585,0.934855,-0.0591271
2384,-0.962651,0.439159,-0.622905,-0.308563,-1.3663,-0.409093,1.01277,0.123029,-0.418993,0.936622,-0.419184,-0.600547,0.362533,-1.41553,-0.186792,0.331272,0.992358,-0.912697
2385,0.108194,1.98412,0.589301,-0.761796,-0.248608,0.0880989,-0.160145,-1.3663e-05,-0.372414,0.683053,0.162941,0.440971,0.0256844,0.513071,-0.243644,-1.8975,0.194795,-0.755174
2386,0.00368004,1.8489,-1.4056,0.213062,-0.822074,-0.0546409,0.714342,0.275981,-0.262004,1.25849,-1.29346,-1.34464,-0.183691,0.992089,-0.145773,1.34371,-1.6753,-1.05508
2387,-0.698336,2.88556,-1.18394,-0.664997,-1.72457,-0.839695,0.24715,1.46211,-0.418993,0.957564,-1.34191,-1.42432,-0.538253,-0.483233,-1.19473,0.0131048,0.77615,-0.782476
2388,0.458006,2.04688,-1.40241,-0.296404,0.383338,-0.193964,1.03631,0.0238377,0.474637,0.230819,-0.257911,-0.183314,0.24475,0.609262,0.262376,-0.731453,0.318838,-0.919441
2389,-0.930746,-0.53992,2.58418,-0.639739,-0.74628,-0.839695,4.20094,-0.330904,-0.0998392,1.16849,0.118726,0.202421,-0.820397,-0.263892,-0.469308,-0.0551255,0.807972,-0.723215
2390,0.00452507,-0.201877,2.36252,-0.399462,-0.104431,0.016729,0.522463,-1.1074,-0.118816,-0.476494,0.227253,0.21945,0.52977,-0.155376,0.196898,1.68489,-1.49575,1.07886
2391,-0.126751,0.181234,2.36252,0.0171861,1.69533,-0.768325,-2.0783,-1.20773,-0.146418,-2.19714,0.0764466,0.208797,0.951348,-0.174953,-0.272719,-1.5222,-0.0586092,2.00074
2392,-0.226757,-0.0891996,-0.186501,1.96791,-0.534044,-0.696955,1.17691,0.887409,0.966306,1.29707,-1.3658,-1.27809,-0.948526,0.337813,0.36164,0.217817,0.893878,-0.167773
2393,1.03896,-0.0441264,1.8084,-0.969939,2.1388,0.0880989,0.640155,-0.714798,-0.418993,-0.863166,1.22415,0.98836,1.08861,1.73388,0.422741,-0.0892442,0.794687,2.64724
2394,-1.14005,-0.494847,0.810959,0.0377761,-0.562579,-0.768325,-1.00458,0.547432,-0.418993,-1.44086,-0.381674,-1.6765,-1.75141,-1.14788,1.4054,0.0131048,-1.13387,1.24233
